"genes","KL_Temp6_SexF_Rep1","KL_Temp6_SexF_Rep2","KL_Temp6_SexF_Rep3","KL_Temp19_SexF_Rep1","KL_Temp19_SexF_Rep2","KL_Temp19_SexF_Rep3","KL_Temp6_SexM_Rep1","KL_Temp6_SexM_Rep2","KL_Temp6_SexM_Rep3","KL_Temp19_SexM_Rep1","KL_Temp19_SexM_Rep2","KL_Temp19_SexM_Rep3","KL_Temp6_SexF_meanlogcpm","KL_Temp19_SexF_meanlogcpm","KL_Temp6_SexM_meanlogcpm","KL_Temp19_SexM_meanlogcpm"
"augustus_masked-scaffold401-size46888-abinit-gene-0.11",5.88211425740178,5.61207431014282,5.80671748426555,5.97514134834584,5.78023067015819,5.79350666373267,5.06047552615443,4.9617740296629,5.12472131738778,5.32648992672933,5.39081135039075,5.35585267178324,5.76696868393672,5.84962622741223,5.04899029106837,5.35771798296777
"augustus_masked-scaffold401-size46888-abinit-gene-0.12",6.37760089802557,6.38274453766387,6.44345394076082,6.55295904924908,6.39968962743883,6.75543360965542,7.29754400937479,7.35061518055533,7.30905909917052,7.32964442329696,7.45292494798327,7.46672960152372,6.40126645881675,6.56936076211445,7.31907276303355,7.41643299093465
"augustus_masked-scaffold401-size46888-abinit-gene-0.3",1.0396536186282,0.683938342082098,0.712801199305809,0.0513065923404815,-0.186384882096882,-1.82186609618126,2.64894137630596,1.73681756625002,2.09035113882674,1.12285936698087,1.1600224217719,-0.123387689617737,0.812131053338703,-0.652314795312554,2.15870336046091,0.719831366378347
"augustus_masked-scaffold401-size46888-abinit-gene-0.9",5.08210125940985,5.00236125719627,4.98607943787138,5.10379303652207,4.72010839882513,5.25517569043105,3.95093176730677,4.30692375477823,4.14006230250347,4.37872026993806,4.18211775041977,4.31945795238399,5.02351398482583,5.02635904192608,4.13263927486283,4.29343199091394
"augustus_masked-scaffold4016-size9817-abinit-gene-0.0",5.2533635695057,5.29909411601422,5.0576362916063,5.46020056877136,4.87196176656625,5.32152623191068,4.04787232318458,4.43564292650847,4.62206420438,4.2178427526015,3.87168303847314,4.33864709783787,5.20336465904207,5.21789618908276,4.36852648469102,4.14272429630417
"augustus_masked-scaffold402-size75919-abinit-gene-0.7",4.42543130911405,4.41060384085068,4.53600753412783,4.66675525931447,4.42254688204271,4.81841411623551,3.75931875441546,3.82053707659319,3.43284886237516,3.74625217443466,3.94820413826817,3.70949575818996,4.45734756136419,4.63590541919756,3.67090156446127,3.80131735696427
"augustus_masked-scaffold4021-size13716-abinit-gene-0.1",5.13880192294849,5.06746170009727,5.37403334374418,4.99753936791627,4.88481195649577,5.32605845926029,3.1949103513259,2.94186418790861,2.5552004734022,3.4970807955216,3.2745398494851,3.29871689366877,5.19343232226331,5.06946992789077,2.89732500421224,3.35677917955849
"augustus_masked-scaffold4029-size6077-abinit-gene-0.1",2.25895662263579,2.2090963948145,2.34480522742611,2.03603036717269,1.73292163155648,2.18359678738407,0.827510555270843,0.158882012390615,0.494797193080083,0.197541345491702,0.228270091948332,0.28544184974838,2.27095274829214,1.98418292870441,0.49372992024718,0.237084429062805
"augustus_masked-scaffold405-size107091-abinit-gene-0.2",4.5872004799069,4.87798702728655,4.96007086271843,3.8230522912609,4.93509783755757,3.94144320957551,3.22577236806397,3.18263723668142,2.97911424878754,2.66338979939618,2.97192687417603,2.8877104770036,4.80841945663729,4.23319777946466,3.12917461784431,2.84100905019194
"augustus_masked-scaffold405-size107091-abinit-gene-0.3",5.04961056100875,5.74369194620256,5.43558355896605,3.94485097131692,4.74616222961457,2.68888759970602,6.15011997677113,5.58721077492031,5.758167763168,4.82880397263795,5.62639341904119,4.96782285399913,5.40962868872579,3.79330026687917,5.83183283828648,5.14100674855942
"augustus_masked-scaffold405-size107091-abinit-gene-0.5",5.94599971895271,5.78349614052108,5.81901361183426,6.17973298826125,5.87182577573464,6.03607934831202,3.95093176730677,3.83720626748689,4.19210205111945,3.59959421053069,3.628114186934,3.79533792365102,5.84950315710268,6.02921270410263,3.99341336197104,3.67434877370524
"augustus_masked-scaffold4051-size4408-abinit-gene-0.0",5.4603271533012,5.20781565129589,5.52972445389091,5.21390435130303,5.03742762069142,5.5323165694158,1.8305102132353,1.52680393821445,1.77258269882101,1.30866127302236,1.82132272155312,1.10732814980776,5.39928908616266,5.26121618047008,1.70996561675692,1.41243738146108
"augustus_masked-scaffold4068-size4361-abinit-gene-0.0",6.36893644703954,6.37565930185187,6.51699852089644,6.07134153730325,6.11297844285212,6.49003241289498,6.65823062693806,6.77994946290643,6.71767809660771,6.43390974147814,6.56351761380651,6.46112393087921,6.42053142326261,6.22478413101678,6.71861939548407,6.48618376205462
"augustus_masked-scaffold41-size76970-abinit-gene-0.0",0.747226723237477,0.768800674067761,0.55066312570098,2.62739416671376,1.62473237074172,2.58034313537147,3.96144825593524,3.92948722967088,3.80784342164463,3.81604904781291,4.21460883592707,4.24767611886632,0.688896841002073,2.27748989094232,3.89959296908359,4.09277800086877
"augustus_masked-scaffold41-size76970-abinit-gene-0.11",5.05747532150256,5.22218202982785,5.15167355470991,5.18843945742229,5.22848300990066,5.16191854266259,4.860077267392,5.24393785919156,5.04631105127348,5.23389691662771,5.12384471162062,5.390745008548,5.14377696868011,5.19294700332851,5.05010872595235,5.24949554559878
"augustus_masked-scaffold41-size76970-abinit-gene-0.8",5.74720132357992,5.5860010770118,5.75529450978736,5.77685972342635,5.60429348308873,5.93543494959496,5.15970635435885,4.97689679275652,5.10313820274154,4.94239950863855,4.95966135088146,5.17950792928731,5.69616563679303,5.77219605203668,5.07991378328564,5.02718959626911
"augustus_masked-scaffold410-size62566-abinit-gene-0.2",5.58798800968569,5.36871807340837,5.54326298683431,6.23500583160402,5.3546961273153,6.07159977212714,2.94760005147838,3.12949285573484,2.76216098729153,3.06992158812902,3.55387153853065,3.62605163445187,5.49998968997612,5.88710057701549,2.94641796483492,3.41661492037051
"augustus_masked-scaffold410-size62566-abinit-gene-0.3",5.43941282353242,5.14729125895547,5.18832629422102,6.2732980718788,5.07341984294939,5.86688209917903,0.827510555270843,1.20589397024962,0.68113397173138,1.86441097305753,2.54537692219018,2.06795077972158,5.25834345890297,5.73786667133574,0.904846165750615,2.15924622498976
"augustus_masked-scaffold4106-size13331-abinit-gene-0.1",4.02659738739676,3.98342238102307,3.88471105017996,4.37688586356825,4.63773430531858,4.04875183914353,5.78009997881048,5.83139945957966,5.99777841807704,6.42779185449328,5.83930836531198,6.15436533768029,3.9649102728666,4.35445733601012,5.86975928548906,6.14048851916185
"augustus_masked-scaffold4124-size12261-abinit-gene-0.0",3.68627615463868,4.7575288895585,4.34360590993112,6.13297672666503,6.72584547487991,5.67263241830014,4.88376877318548,5.05912928419859,5.01631390529906,6.18231587733003,5.80694887926842,5.7967127848833,4.26247031804277,6.17715153994836,4.98640398756104,5.92865918049392
"augustus_masked-scaffold413-size104752-abinit-gene-0.2",6.21629708137862,6.42290471809293,6.18821494324383,6.84953096972461,6.4851485917638,6.37069708177557,6.85189861366735,6.4883094777185,6.75015363243543,6.59197842572397,6.44479584411722,6.50159153084858,6.27580558090513,6.56845888108799,6.69678724127376,6.51278860022992
"augustus_masked-scaffold413-size104752-abinit-gene-0.4",6.3762914426152,6.1884891357964,6.15905328315202,6.70436762078844,5.96553165724587,6.54965597136084,5.36375956211173,5.63685113763822,5.42574051854029,5.55901451721759,5.37035690117637,5.65368904572059,6.24127795385454,6.40651841646505,5.47545040609675,5.52768682137152
"augustus_masked-scaffold413-size104752-abinit-gene-0.6",4.16042235618815,3.7797078121805,4.27223034944873,5.00689317351406,3.57865999089676,4.64684952129845,2.96338238328227,2.78745991664915,3.03717378358447,3.09821298311547,3.2298244739986,3.40721584828286,4.07078683927246,4.41080089523642,2.9293386945053,3.24508443513231
"augustus_masked-scaffold413-size104752-abinit-gene-0.7",-0.870255137354951,-0.659301015233198,-0.554806477524597,0.708062639773053,0.896272333553423,0.386711626729056,0.872783219340317,0.686157775271129,0.559620652137318,1.74065060388324,2.08502926145293,2.84137543804651,-0.694787543370915,0.663682200018511,0.706187215582921,2.22235176779423
"augustus_masked-scaffold416-size36356-abinit-gene-0.4",4.34524707357294,4.23530866454851,4.32177620796092,4.66527919564544,4.23957422089206,4.76695855297593,3.33089839084974,3.42795534304442,3.29686674099909,2.61721439986881,3.01472957017155,3.36104150418152,4.30077731536079,4.55727065650448,3.35190682496442,2.99766182474063
"augustus_masked-scaffold416-size36356-abinit-gene-0.9",6.12288046494087,5.96484638466116,5.96497907614104,6.5938793376315,6.26651645984163,6.27983671344365,6.52587895948062,6.64917692514691,6.60270080996121,6.9666037131195,6.84722487446173,6.97419612878003,6.01756864191436,6.38007750363893,6.59258556486291,6.92934157212042
"augustus_masked-scaffold4166-size4205-abinit-gene-0.0",3.14236848419617,2.5046348424896,0.654113920976798,2.76605851757538,1.62473237074172,3.09612595400453,7.78395333007258,7.91876582327164,7.81910173423101,7.87708711435241,7.80275773829961,7.80828443850931,2.10037241588752,2.49563894744054,7.84060696252508,7.82937643038711
"augustus_masked-scaffold41721-size343-abinit-gene-0.0",3.48132283407081,3.70630190008026,3.81051548688447,3.13791011903641,3.12736409931527,3.76575447179319,2.22899159868475,2.55531105140579,2.44799116655964,2.59356039337515,2.35862693055419,2.80734351216981,3.66604674034518,3.34367623004829,2.41076460555006,2.58651027869972
"augustus_masked-scaffold4184-size5429-abinit-gene-0.0",6.89547437583874,7.03172437901071,7.03654532378829,6.64532260732116,6.67373347350521,6.47902768003689,7.22520450371314,7.19320779222957,7.12721053627052,6.94884714166453,7.06205564021947,6.93059829545237,6.98791469287925,6.59936125362109,7.18187427740441,6.98050035911213
"augustus_masked-scaffold419-size140910-abinit-gene-0.2",3.8263504685705,3.76738625319003,3.95932213427703,4.59724300059088,3.99287155044793,4.66944446613541,2.88820791010563,2.82972157969134,2.79618534161721,3.15318387981939,3.00944816719553,3.5291553404977,3.85101961867918,4.41985300572474,2.83803827713806,3.23059579583754
"augustus_masked-scaffold419-size140910-abinit-gene-0.4",3.75720804090377,3.70199229945195,3.67194978884814,4.55003500006708,3.67551248375782,4.11759311824977,2.67473454663575,3.05306776284965,2.6325674320795,3.17459886979781,3.01472957017155,2.9262751627186,3.71038337640129,4.11438020069156,2.78678991385496,3.03853453422932
"augustus_masked-scaffold419-size140910-abinit-gene-0.5",5.45338934324772,5.33014337317435,5.42172371841093,5.57076562583824,5.363903611987,5.40345739462448,5.27485520473657,5.11658714704679,5.27585131498225,5.08634662731137,5.25012226494293,5.16210927166536,5.40175214494433,5.44604221081657,5.22243122225521,5.16619272130655
"augustus_masked-scaffold419-size140910-abinit-gene-0.6",4.33125860340879,4.28225230070476,4.53329635906944,4.25853407679073,4.24788706619066,4.69169098734741,4.4312690699717,4.27363151929733,4.5055620915066,4.46163356912424,4.75240249812003,4.77175627348966,4.38226908772766,4.3993707101096,4.40348756025855,4.66193078024464
"augustus_masked-scaffold419-size140910-abinit-gene-1.0",6.57885024121525,6.5960438682766,6.55224367896056,6.86953782612612,6.96974612832736,6.83663196191522,7.09365444501979,6.95720864763382,7.00087501144257,7.42737968503023,7.432105293873,7.3072416414176,6.5757125961508,6.8919719721229,7.01724603469872,7.38890887344028
"augustus_masked-scaffold419-size140910-abinit-gene-1.3",4.29734371143941,4.203650389019,4.09604350009345,4.60496297267081,4.83270983868834,4.27723414077339,2.60936581096755,2.84628559298488,2.80289497029195,3.64249076019689,3.63841513823475,4.05520209354509,4.19901253351729,4.57163565071085,2.75284879141479,3.77870266399225
"augustus_masked-scaffold42-size62576-abinit-gene-0.0",7.96583009065167,7.73084870837529,7.76604792554638,6.87816451201777,7.7072390401761,6.78583357901665,8.96350119660047,8.66303520621539,8.58801961929507,7.61235679559842,7.32218209488705,7.65598190783937,7.82090890819111,7.1237457104035,8.73818534070364,7.53017359944162
"augustus_masked-scaffold421-size227517-abinit-gene-1.6",4.58084802352783,4.90542223215227,4.49618790411721,5.05953150436577,5.47712848918597,4.41002035093598,5.52576329742747,5.64515821002595,5.88373324100176,5.90486902984251,5.77306796401301,5.78626771078171,4.6608193865991,4.98222678149591,5.68488491615173,5.82140156821241
"augustus_masked-scaffold423-size100378-abinit-gene-0.1",4.82691800281263,5.13215539220214,4.83024441158954,5.59577649202965,5.84083691435094,4.76123256657681,6.42548069581222,6.27699958597838,6.73576153517431,6.98717329403343,7.03631934704418,6.81503781300049,4.92977260220144,5.3992819909858,6.4794139389883,6.94617681802604
"augustus_masked-scaffold423-size100378-abinit-gene-0.10",5.7685197911256,5.70814045165519,6.07159754369903,5.14885096339425,5.34387926058026,5.75176536647957,3.86392054536591,4.0910976924061,3.77067757390806,3.39586817818039,3.75975856796295,3.4867788902696,5.84941926215994,5.41483186348469,3.90856527056002,3.54746854547098
"augustus_masked-scaffold423-size100378-abinit-gene-0.2",2.11061711901668,1.20621813628138,1.50425278509148,0.48526333913682,-0.0826806067658718,-0.638573227507779,2.40110190014029,2.24141593840382,2.18584511964208,2.3517987800366,1.14082853770476,1.61198671263816,1.60702934679652,-0.0786634983789436,2.27612098606206,1.70153801012651
"augustus_masked-scaffold423-size100378-abinit-gene-0.6",8.96337900618369,8.71519514758915,8.69525471853302,9.39337872353343,8.45011549025928,9.13278655530446,6.89299450040264,6.94380237670207,7.09203364039902,6.67696740176082,6.17033636164471,6.61069144112552,8.79127629076862,8.99209358969906,6.97627683916791,6.48599840151035
"augustus_masked-scaffold424-size31370-abinit-gene-0.1",6.44984313001759,7.60609314198388,7.02042097533523,7.05371009608201,8.54559123532692,6.04513995830677,8.49802021795711,8.18097616273409,8.47019882215347,8.18735564656482,8.72638518675692,8.18476924838596,7.0254524157789,7.21481376323857,8.38306506761489,8.3661700272359
"augustus_masked-scaffold4256-size4059-abinit-gene-0.0",0.59703797482264,1.943054247884,0.267142630019221,2.07212362893314,1.83356057837819,0.898884880944503,2.24629665350139,1.25634455544782,1.7168296641645,2.98155806819214,2.47814643576042,2.26135477710831,0.935744950908621,1.60152302941861,1.73982362437123,2.57368642702029
"augustus_masked-scaffold426-size98865-abinit-gene-0.17",5.35737134763804,5.36803820677893,5.40253923462014,5.14779434857107,5.06685681190013,5.4403548683342,5.55556959178753,5.73906626165294,5.77618003855036,5.73509205745286,5.71908954425096,5.80190709985877,5.37598292967904,5.21833534293513,5.69027196399694,5.75202956718753
"augustus_masked-scaffold426-size98865-abinit-gene-0.5",5.70150560306244,5.51714647535441,5.45003043343758,5.82920769071765,5.51067693875163,5.80422013051298,5.73330753412393,5.99260855921414,6.17890794250173,6.61907922308325,6.30306346410926,6.41158154206673,5.55622750395148,5.71470158666076,5.96827467861327,6.44457474308641
"augustus_masked-scaffold426-size98865-abinit-gene-0.7",7.28890309790331,6.96202737792917,7.18966661234173,7.91218104282764,7.10058083619324,7.91771962184832,5.48625311204143,5.50744146430868,5.59475730637655,5.74317702671165,5.60466783843186,5.75089431878233,7.14686569605807,7.64349383362307,5.52948396090889,5.69957972797528
"augustus_masked-scaffold426-size98865-abinit-gene-0.8",6.49301246778042,6.58379910120973,6.34059464331508,6.49431300536622,6.40080835626757,6.25458608964293,6.57293124321344,6.87129975104749,6.90200400871699,6.87677660309671,6.56306707647809,6.82229834348293,6.47246873743508,6.38323581709224,6.78207833432597,6.75404734101924
"augustus_masked-scaffold4274-size6405-abinit-gene-0.1",3.28540548338067,3.19834648786186,3.37462061228256,3.44366157873882,3.13455506652639,3.23204718417401,3.85830408515269,3.5743361171963,3.78090903697012,3.36825408081529,3.64524180382434,3.38892306622676,3.28612419450836,3.2700879431464,3.7378497464397,3.46747298362213
"augustus_masked-scaffold4278-size6475-abinit-gene-0.0",4.76662600581496,4.97761651392062,4.78765281407351,4.28760627493751,4.31746678371776,4.73809861677698,3.99766375667229,3.90202130921062,3.68610372924003,3.44955957687187,3.81226357309512,3.64158669099757,4.84396511126969,4.44772389181075,3.86192959837431,3.63446994698819
"augustus_masked-scaffold428-size133822-abinit-gene-1.7",5.65906109856817,6.40246645807208,5.81399603821966,4.06390006020079,4.28390503720311,4.13097578410403,6.27024233057041,6.2469053462096,6.47461228171369,3.7498233908549,6.05202981484058,3.88290864451873,5.9585078649533,4.15959362716931,6.33058665283124,4.56158728340473
"augustus_masked-scaffold428-size133822-abinit-gene-1.8",1.28267999199248,2.07555157363185,0.909613446053344,0.730820855324915,0.10473142208806,0.00265344287640908,2.66189560348428,1.68250523909494,3.43716806614141,-1.1574751792277,2.55990091171436,0.0261354245049332,1.42261500389256,0.279401906763128,2.59385630290688,0.476187052330531
